Cep,Logradouro,Numero,Bairro,Cod Cidade,Cod Estado
1049901,Rua Quirino de Andrade 155,,Centro,8966,26
1049902,Rua Quirino de Andrade 185,,Centro,8966,26
1049903,Rua Quirino de Andrade 193,,Centro,8966,26
1049904,Rua Quirino de Andrade 211,,Centro,8966,26
1049905,Rua Quirino de Andrade 219,,Centro,8966,26
1049906,Rua Quirino de Andrade 237,,Centro,8966,26
1049907,Rua Formosa 405,,Centro,8966,26
1049908,Rua João Adolfo 27,,Centro,8966,26
1049909,Rua João Adolfo 115,,Centro,8966,26
1049910,Rua João Adolfo 118,,Centro,8966,26
1049911,Rua Formosa 367,,Centro,8966,26
1050000,Rua Martins Fontes,,Centro,8966,26
1050020,Rua João Adolfo,,Centro,8966,26
1050030,Rua Major Quedinho,,Centro,8966,26
1050050,Praça Desembargador Mário Pires,,Centro,8966,26
1050060,Viaduto Nove de Julho,,Centro,8966,26
1050070,Rua Álvaro de Carvalho,,Centro,8966,26
1050901,Rua Major Quedinho 90,,Centro,8966,26
1050903,Rua Major Quedinho 90,,Centro,8966,26
1050904,Rua Major Quedinho 111,,Centro,8966,26
1050905,Rua Martins Fontes 91,,Centro,8966,26
1050906,Rua Martins Fontes 197,,Centro,8966,26
1050907,Rua Martins Fontes 230,,Centro,8966,26
1101000,Avenida Santos Dumont,- até 999/1000,Luz,8966,26
1101010,Avenida Tiradentes,- até 799 - lado ímpar,Luz,8966,26
1101020,Praça Bento de Camargo Barros,,Luz,8966,26
1101040,Ponte das Bandeiras,,Luz,8966,26
1101050,Passarela Cândido Cortez,,Luz,8966,26
1101060,Viaduto Engenheiro Romero Zander,,Luz,8966,26
1101080,Ponte Santos Dumont,,Ponte Pequena,8966,26
1101090,Passarela Varam Keutenedjian,,Luz,8966,26
1102000,Avenida Tiradentes,- lado par,Luz,8966,26
1102010,Avenida Tiradentes,- de 801 ao fim - lado ímpar,Luz,8966,26
1102020,Travessa Lúcia,,Luz,8966,26
1102030,Rua General Carmona,,Luz,8966,26
1102040,Praça Armênia,,Luz,8966,26
1102050,Ponte Tiradentes,,Ponte Pequena,8966,26
1103000,Rua Vinte e Cinco de Janeiro,,Luz,8966,26
1103010,Rua Djalma Dutra,,Luz,8966,26
1103020,Rua São Lázaro,,Luz,8966,26
1103030,Rua Possidônio Inácio,,Luz,8966,26
1103040,Rua Economizadora,,Luz,8966,26
1103050,Rua Doutor Cláudio de Sousa,,Luz,8966,26
1103060,Rua dos Clerigos,,Luz,8966,26
1103070,Rua Dom Lino,,Luz,8966,26
1103080,Rua Doutor Luís Pisa,,Luz,8966,26
1103090,Rua dos Cantores,,Luz,8966,26
1103100,Rua Euricles Félix de Matos,,Luz,8966,26
1103110,Rua Francisco Sá Barbosa,,Luz,8966,26
1103200,Rua da Cantareira,- de 802 ao fim - lado par,Luz,8966,26
1103201,Rua da Cantareira,- de 803 ao fim - lado ímpar,Luz,8966,26
1104000,Rua São Caetano,- lado par,Luz,8966,26
1104001,Rua São Caetano,- lado ímpar,Luz,8966,26
1104010,Rua João Jacinto,,Luz,8966,26
1105000,Rua João Teodoro,- até 749/750,Brás,8966,26
1105010,Rua Dutra Rodrigues,,Luz,8966,26
1105020,Rua Dom Antônio de Melo,,Luz,8966,26
1105030,Rua Doutor Pedro Arbues,,Luz,8966,26
1105040,Rua Guilherme Maw,,Luz,8966,26
1105050,Rua Pedro Álvares Cabral,,Luz,8966,26
1106000,Rua Jorge Miranda,,Luz,8966,26
1106010,Rua Alfredo Maia,,Luz,8966,26
1106020,Rua Doutor Rodrigo de Barros,,Luz,8966,26
1106030,Rua Deocleciana,,Luz,8966,26
1106040,Rua Frei Antônio Santana Galvão,,Luz,8966,26
1106050,Rua Itapirapes,,Luz,8966,26
1106060,Rua Alto Pimenta,,Luz,8966,26
1106070,Rua Odete Sá Barbosa,,Luz,8966,26
1106080,Rua Gabriela Sá Barbosa,,Luz,8966,26
1106090,Rua Matilde Sá Barbosa,,Luz,8966,26
1106100,Rua Benedita Sá Barbosa,,Luz,8966,26
1106110,Travessa Benedita Sá Barbosa,,Luz,8966,26
1106120,Rua Amélia Sá Barbosa,,Luz,8966,26
1106130,Praça Coronel Odilon Aquino de Oliveira,,Luz,8966,26
1107000,Avenida do Estado,- até 2599 - lado ímpar,Bom Retiro,8966,26
1107010,Rua Luís Pacheco,,Luz,8966,26
1107020,Rua Vitor Airosa,,Luz,8966,26
1107030,Rua João Pacheco,,Luz,8966,26
1107040,Rua Tapajós,,Luz,8966,26
1107050,Rua Iguaçu,,Luz,8966,26
1107060,Rua Tibiriçá,,Luz,8966,26
1107900,Avenida do Estado 561,,Ponte Pequena,8966,26
1107901,Avenida do Estado 777,,Bom Retiro,8966,26
1108000,Avenida do Estado,- até 2600 - lado par,Bom Retiro,8966,26
1109000,Avenida Cruzeiro do Sul,- até 1299 - lado ímpar,Canindé,8966,26
1109010,Rua Pedro Vicente,,Luz,8966,26
1109020,Rua Paulino Guimarães,,Luz,8966,26
1109030,Rua Guaporé,,Luz,8966,26
1109040,Rua Porto Seguro,,Luz,8966,26
1109050,Rua Alice Rodrigues,,Luz,8966,26
1109060,Rua Eduardo Chaves,,Luz,8966,26
1109070,Rua Porto Calvo,,Luz,8966,26
1109080,Rua Dom Rodo,,Luz,8966,26
1109090,Rua Pietro Giannoccaro,,Luz,8966,26
1109100,Ponte Cruzeiro do Sul,,Luz,8966,26
1109900,Rua Pedro Vicente 205,,Luz,8966,26
1109970,Rua Pedro Vicente 165,,Ponte Pequena,8966,26
1120000,Rua José Paulino,- lado par,Bom Retiro,8966,26
1120001,Rua José Paulino,- lado ímpar,Bom Retiro,8966,26
1120010,Praça da Luz,,Bom Retiro,8966,26
1120020,Rua Cônego Martins,,Bom Retiro,8966,26
1120030,Parque da Luz,,Bom Retiro,8966,26
1120901,Rua José Paulino 671,,Bom Retiro,8966,26
1121000,Rua Prates,,Bom Retiro,8966,26
1121010,Rua Rodolfo Miranda,,Bom Retiro,8966,26
1121020,Rua Francisco Borges,,Bom Retiro,8966,26
1121030,Rua Doutor Clemente de Almeida Moura,,Bom Retiro,8966,26
1121040,Rua Padre Edgar de Aquino Rocha,,Bom Retiro,8966,26
1121900,Rua Rodolfo Miranda 636,,Bom Retiro,8966,26
1122000,Rua Ribeiro de Lima,,Bom Retiro,8966,26
1122010,Rua Aimorés,- lado par,Bom Retiro,8966,26
1122011,Rua Aimorés,- lado ímpar,Bom Retiro,8966,26
1122020,Rua Professor Cesare Lombroso,- lado par,Bom Retiro,8966,26
1122021,Rua Professor Cesare Lombroso,- lado ímpar,Bom Retiro,8966,26
1122030,Rua Carmo Cintra,,Bom Retiro,8966,26
1122040,Rua Samuel Brenner,,Bom Retiro,8966,26
1123000,Rua Três Rios,- lado par,Bom Retiro,8966,26
1123001,Rua Três Rios,- lado ímpar,Bom Retiro,8966,26
1123010,Rua Lubavitch,,Bom Retiro,8966,26
1123020,Rua Correia de Melo,,Bom Retiro,8966,26
1123030,Rua Amazonas,,Bom Retiro,8966,26
1123040,Rua Guarani,,Bom Retiro,8966,26
1123050,Rua Joaquim Murtinho,,Bom Retiro,8966,26
1123900,Rua Correia de Melo 84,,Bom Retiro,8966,26
1124000,Rua Afonso Pena,,Bom Retiro,8966,26
1124010,Rua Bandeirantes,,Bom Retiro,8966,26
1124020,Rua Salvador Leme,,Bom Retiro,8966,26
1124040,Rua Jorge Velho,,Bom Retiro,8966,26
1124050,Rua Doutor David Iampolsky,,Bom Retiro,8966,26
1124060,Praça Coronel Fernando Prestes,,Bom Retiro,8966,26
1125000,Rua da Graça,- de 2 ao fim - lado par,Bom Retiro,8966,26
1125001,Rua da Graça,- de 1 ao fim - lado ímpar,Bom Retiro,8966,26
1125010,Rua Doutor Leonardo Pinto,,Bom Retiro,8966,26
1125020,Rua do Areal,,Bom Retiro,8966,26
1125030,Praça Carmine Pate,,Bom Retiro,8966,26
1125970,Rua da Graça 866,,Bom Retiro,8966,26
1126000,Rua Júlio Conceição,- lado par,Bom Retiro,8966,26
1126001,Rua Júlio Conceição,- lado ímpar,Bom Retiro,8966,26
1126010,Rua Silva Pinto,,Bom Retiro,8966,26
1126020,Rua Talmud Thorá,,Bom Retiro,8966,26
1126030,Rua Antônio Coruja,,Bom Retiro,8966,26
1127000,Rua Newton Prado,,Bom Retiro,8966,26
1127010,Rua Solon,,Bom Retiro,8966,26
1127020,Rua Tenente Pena,,Bom Retiro,8966,26
1127030,Rua Lopes Trovão,,Bom Retiro,8966,26
1127040,Rua Carmine Forte,,Bom Retiro,8966,26
1127050,Praça Paulo Giannotti,,Bom Retiro,8966,26
1128000,Rua Barra do Tibaji,,Bom Retiro,8966,26
1128010,Rua Matarazzo,,Bom Retiro,8966,26
1128020,Rua Mamoré,,Bom Retiro,8966,26
1128030,Rua David Bigio,,Bom Retiro,8966,26
1128040,Rua Nair de Teffé,,Bom Retiro,8966,26
1128070,Rua Irradiação,,Bom Retiro,8966,26
1128080,Rua Adoração,,Bom Retiro,8966,26
1128090,Rua Carmo Zacur,,Bom Retiro,8966,26
1128100,Rua Antônio Hajjar,,Bom Retiro,8966,26
1128110,Praça Jerusalém,,Bom Retiro,8966,26
1128120,Vila Lutfala,,Bom Retiro,8966,26
1128130,Travessa Engenheiro Manuel Brazão Farinha,,Bom Retiro,8966,26
1128140,Travessa Matarazzo,,Bom Retiro,8966,26
1129000,Rua Jaraguá,,Bom Retiro,8966,26
1129010,Rua General Flores,,Bom Retiro,8966,26
1129020,Rua Cristina Tomás,,Bom Retiro,8966,26
1129030,Praça Miguel Forte,,Bom Retiro,8966,26
1130000,Rua Anhaia,,Bom Retiro,8966,26
1130010,Rua Javaés,,Bom Retiro,8966,26
1130020,Praça Maimonides-Rabi Moshe Ben Maimon,,Bom Retiro,8966,26
1130900,Rua Anhaia 964,,Bom Retiro,8966,26
1130970,Rua Anhaia 686,,Bom Retiro,8966,26
1131000,Rua dos Italianos,,Bom Retiro,8966,26
1131010,Rua Sérgio Tomás,,Bom Retiro,8966,26
1131020,Rua Pedro Tomás,,Bom Retiro,8966,26
1131030,Rua Maria Ferraz,,Bom Retiro,8966,26
1131040,Praça Sam Rabinovich,,Bom Retiro,8966,26
1131900,Rua Sérgio Tomás 740,,Bom Retiro,8966,26
1132000,Rua Visconde de Taunay,,Bom Retiro,8966,26
1132010,Rua Neves de Carvalho,,Bom Retiro,8966,26
1132020,Rua Maurício de Barros,,Bom Retiro,8966,26
1132030,Rua Araújo Figueiredo,,Bom Retiro,8966,26
1132040,Praça da Embaixada Nordestina,,Bom Retiro,8966,26
1132900,Rua Maurício de Barros 121,,Bom Retiro,8966,26
1133000,Avenida Rudge,- lado ímpar,Bom Retiro,8966,26
1133010,Rua Baronesa de Porto Carreiro,,Bom Retiro,8966,26
1133020,Avenida Doutor Abraão Ribeiro,,Bom Retiro,8966,26
1133030,Rua Laviero Abondanza,,Bom Retiro,8966,26
1133050,Rua Doutor Francisco Hartung,,Bom Retiro,8966,26
1133060,Ponte da Casa Verde,,Bom Retiro,8966,26
1133070,Praça Torquato Tasso Netto,,Bom Retiro,8966,26
1133080,Rua Professor Joaquim Monteiro de Carvalho,,Bom Retiro,8966,26
1133090,Praça José da Costa Boucinhas,,Bom Retiro,8966,26
1133100,Praça Nicolau de Morais Barros Filho,,Bom Retiro,8966,26
1134000,Avenida Rudge,- lado par,Bom Retiro,8966,26
1134010,Rua Salesópolis,,Bom Retiro,8966,26
1134020,Rua Guaripocaba,,Bom Retiro,8966,26
1134030,Praça Carlos Antônio Cordeiro,,Bom Retiro,8966,26
1134040,Rua Ubatim,,Bom Retiro,8966,26
1134050,Rua Doraci,,Bom Retiro,8966,26
1134060,Rua Vila do Conde,,Bom Retiro,8966,26
1134070,Rua Ângelo Di Sarno,,Bom Retiro,8966,26
1134080,Praça Professor Antônio Peres Rodrigues Filho,,Bom Retiro,8966,26
1134901,Avenida Rudge 700,,Barra Funda,8966,26
1134902,Avenida Rudge 810,,Barra Funda,8966,26
1135000,Rua Anhangüera,,Barra Funda,8966,26
1135010,Rua Boracéa,,Barra Funda,8966,26
1135020,Rua Cônego Vicente Miguel Marino,,Barra Funda,8966,26
1135030,Rua Luigi Greco,,Barra Funda,8966,26
1135040,Rua Ângelo Catapano,,Barra Funda,8966,26
1135050,Via de Pedestre Dalmácia,,Barra Funda,8966,26
1135060,Via de Pedestre Provença,,Barra Funda,8966,26
1136000,Rua do Bosque,- até 1159/1160,Barra Funda,8966,26
1136001,Rua do Bosque,- de 1161/1162 ao fim,Barra Funda,8966,26
1136005,Rua Américo Del Veneri,,Várzea da Barra Funda,8966,26
1136010,Rua Joaquim Manuel de Macedo,,Barra Funda,8966,26
1136020,Rua Doutor João Fairbanks,,Barra Funda,8966,26
1136030,Rua Gaspar Ricardo Júnior,,Barra Funda,8966,26
1136040,Rua Altieri,,Barra Funda,8966,26
1137000,Rua Cruzeiro,,Barra Funda,8966,26
1137010,Rua Norma Pieruccini Giannotti,,Barra Funda,8966,26
1137020,Rua Doutor Ribeiro de Almeida,,Barra Funda,8966,26
1137030,Rua Doutor Roberto Mercatelli,,Barra Funda,8966,26
1137040,Rua Padre Luís Alves de Siqueira,,Barra Funda,8966,26
1137045,Praça Padre Luís Alves de Siqueira Castro,,Barra Funda,8966,26
1137050,Avenida Joaquim da Rocha Ferreira,,Barra Funda,8966,26
1137060,Travessa Sardenha,,Barra Funda,8966,26
1138000,Rua James Holland,,Barra Funda,8966,26
1138010,Rua dos Americanos,,Barra Funda,8966,26
1138020,Rua Solimões,,Barra Funda,8966,26
1138030,Rua Geraldo Buono,,Barra Funda,8966,26
1138040,Rua Leonardo Jones Júnior,,Barra Funda,8966,26
1138050,Travessa dos Americanos,,Barra Funda,8966,26
1138901,Rua James Holland 575,,Barra Funda,8966,26
1139000,Avenida Marquês de São Vicente,- até 798 - lado par,Várzea da Barra Funda,8966,26
1139001,Avenida Marquês de São Vicente,- até 799 - lado ímpar,Várzea da Barra Funda,8966,26
1139002,Avenida Marquês de São Vicente,- de 800 a 2198 - lado par,Várzea da Barra Funda,8966,26
1139003,Avenida Marquês de São Vicente,- de 801 a 2199 - lado ímpar,Várzea da Barra Funda,8966,26
1139010,Rua José Gomes Falcão,,Parque Industrial Tomas Edson,8966,26
1139020,Rua Inhaúma,,Várzea da Barra Funda,8966,26
1139030,Rua Osmar Rosa,,Várzea da Barra Funda,8966,26
1139040,Rua Doutor Moisés Kahan,,Várzea da Barra Funda,8966,26
1139050,Rua Adalberto Kemeny,,Parque Industrial Tomas Edson,8966,26
1139060,Praça Pascoal Martins,,Parque Industrial Tomas Edson,8966,26
1139070,Praça Luiz Carlos Mesquita,,Várzea da Barra Funda,8966,26
1139080,Praça Iris Meimberg,,Parque Industrial Tomas Edson,8966,26
1139090,Praça José Vieira de Carvalho Mesquita,,Parque Industrial Tomas Edson,8966,26
1139901,Avenida Marquês de São Vicente 1213,,Várzea da Barra Funda,8966,26
1140000,Avenida Thomas Edison,- até 507/508,Barra Funda,8966,26
1140001,Avenida Thomas Edison,- de 509/510 ao fim,Barra Funda,8966,26
1140010,Rua Moisés Kauffmann,,Parque Industrial Tomas Edson,8966,26
1140020,Rua Zimon Leirner,,Parque Industrial Tomas Edson,8966,26
1140030,Rua Doutor Edgard Theotonio Santana,,Parque Industrial Tomas Edson,8966,26
1140040,Rua Doutor Alberto Barzaghi,,Várzea da Barra Funda,8966,26
1140050,Rua Josef Kryss,,Parque Industrial Tomas Edson,8966,26
1140060,Avenida Nicolas Boer,,Parque Industrial Tomas Edson,8966,26
1140065,Ponte Júlio de Mesquita Neto,,Parque Industrial Tomas Edson,8966,26
1140070,Rua Doutor Bento Teobaldo Ferraz,,Várzea da Barra Funda,8966,26
1140080,Rua da Várzea,,Várzea da Barra Funda,8966,26
1140090,Rua José Antônio Muniz,,Parque Industrial Tomas Edson,8966,26
1140100,Rua Assis,,Várzea da Barra Funda,8966,26
1140110,Rua Capitão-mor Gonçalo Monteiro,,Várzea da Barra Funda,8966,26
1140120,Rua José Szakall,,Várzea da Barra Funda,8966,26
1140130,Rua Tenente Alberto Spicciati,,Várzea da Barra Funda,8966,26
1140140,Praça Orlando Zanfelice Júnior,,Várzea da Barra Funda,8966,26
1140150,Ponte Júlio de Mesquita,,Várzea da Barra Funda,8966,26
1140151,Rua Jornalista Aloysio Biondi,,Várzea da Barra Funda,8966,26
1140900,Rua Josef Kryss 46,,Parque Industrial Tomas Edson,8966,26
1140901,Rua da Várzea 240,,Várzea da Barra Funda,8966,26
1140970,Rua Tenente Alberto Spicciati 144,,Várzea da Barra Funda,8966,26
1141000,Rua Rubens Meireles,,Várzea da Barra Funda,8966,26
1141010,Rua Robert Bosch,,Parque Industrial Tomas Edson,8966,26
1141020,Rua Quirino dos Santos,,Várzea da Barra Funda,8966,26
1141030,Avenida Ordem e Progresso,- até 299/300,Várzea da Barra Funda,8966,26
1141040,Rua Federação Paulista de Futebol,,Várzea da Barra Funda,8966,26
1141050,Rua Hélio de Barros,,Parque Industrial Tomas Edson,8966,26
1141060,Avenida Antártica,- até 299/300,Parque Industrial Tomas Edson,8966,26
1141070,Rua Rubens Porta Nova,,Parque Industrial Tomas Edson,8966,26
1141080,Rua Walfrido de Grammont,,Parque Industrial Tomas Edson,8966,26
1141090,Ponte do Limão,,Várzea da Barra Funda,8966,26
1141900,Avenida Antártica 214,,Várzea da Barra Funda,8966,26
1141901,Avenida Antártica 233,,Barra Funda,8966,26
1141902,Avenida Antártica 92,,Parque Industrial Tomas Edson,8966,26
1142000,Avenida Presidente Castelo Branco,,Parque Industrial Tomas Edson,8966,26
1142100,Avenida Presidente Castelo Branco,,Várzea da Barra Funda,8966,26
1142200,Avenida Presidente Castelo Branco,,Bom Retiro,8966,26
1142300,Avenida Presidente Castelo Branco,,Ponte Pequena,8966,26
1144000,Rua Inocêncio Tobias,,Parque Industrial Tomas Edson,8966,26
1144010,Rua Achilles Orlando Curtolo,,Parque Industrial Tomas Edson,8966,26
1144020,Rua José de Oliveira Coutinho,,Parque Industrial Tomas Edson,8966,26
1144025,Rua do Cano,,Parque Industrial Tomas Edson,8966,26
1144030,Rua Willy Heinrich Borghoff,,Parque Industrial Tomas Edson,8966,26
1144040,Rua São Gonçalo do Monte,,Parque Industrial Tomas Edson,8966,26
1144050,Rua Alfa,,Parque Industrial Tomas Edson,8966,26
1144070,Praça Francisco Servas,,Parque Industrial Tomas Edson,8966,26
1144080,Rua Gustav Willi Borghoff,,Parque Industrial Tomas Edson,8966,26
1144900,Rua Inocêncio Tobias 125,,Parque Industrial Tomas Edson,8966,26
1144901,Rua Willy Heinrich Borghoff 368,,Parque Industrial Tomas Edson,8966,26
1150000,Avenida General Olímpio da Silveira,- lado par,Santa Cecília,8966,26
1150001,Avenida General Olímpio da Silveira,- lado ímpar,Santa Cecília,8966,26
1150010,Praça Marechal Deodoro,- lado par,Santa Cecília,8966,26
1150011,Praça Marechal Deodoro,- lado ímpar,Santa Cecília,8966,26
1150020,Viaduto General Olímpio da Silveira,,Santa Cecília,8966,26
1150901,Avenida General Olímpio da Silveira 190,,Santa Cecília,8966,26
1151000,Rua Brigadeiro Galvão,,Barra Funda,8966,26
1151010,Rua Olímpia de Almeida Prado,,Barra Funda,8966,26
1151020,Rua Oscar Thompson,,Barra Funda,8966,26
1151030,Rua João de Barros,,Barra Funda,8966,26
1151040,Largo Brigadeiro Galvão,,Barra Funda,8966,26
1152000,Rua Barra Funda,,Barra Funda,8966,26
1152010,Rua Lopes de Oliveira,,Barra Funda,8966,26
1153000,Rua Vitorino Carmilo,,Barra Funda,8966,26
1153020,Rua Sousa Lima,,Barra Funda,8966,26
1153030,Rua Camerino,,Barra Funda,8966,26
1153040,Rua Capistrano de Abreu,,Barra Funda,8966,26
1154000,Rua Conselheiro Brotero,- até 650 - lado par,Barra Funda,8966,26
1154001,Rua Conselheiro Brotero,- até 649 - lado ímpar,Barra Funda,8966,26
1154010,Rua Lopes Chaves,,Barra Funda,8966,26
1154020,Rua Lavradio,,Barra Funda,8966,26
1154025,Praça Dom Ernesto de Paula,,Barra Funda,8966,26
1154030,Rua Margarida,,Barra Funda,8966,26
1154040,Travessa Camarajibe,,Barra Funda,8966,26
1154050,Rua Camarajibe,,Barra Funda,8966,26
1154060,Rua Mário de Andrade,,Barra Funda,8966,26
1154070,Praça Antônio Cândido de Camargo,,Barra Funda,8966,26
1154080,Praça Vicente Celestino,,Barra Funda,8966,26
1155000,Avenida Pacaembu,- até 499/500,Barra Funda,8966,26
1155010,Rua Marta,,Barra Funda,8966,26
1155020,Rua Parintins,,Barra Funda,8966,26
1155030,Rua Dona Elisa,,Barra Funda,8966,26
1155040,Alameda Olga,,Barra Funda,8966,26
1155050,Rua Eliane Aparecida de Grammont,,Barra Funda,8966,26
1155060,Rua Doutor Alfredo de Castro,,Barra Funda,8966,26
1155070,Rua do Cadete,,Barra Funda,8966,26
1155080,Viaduto Pacaembu,,Barra Funda,8966,26
1155900,Alameda Olga 315,,Barra Funda,8966,26
1155901,Rua Dona Elisa 150,,Barra Funda,8966,26
1156000,Rua Tagipuru,,Barra Funda,8966,26
1156001,Avenida Auro Soares de Moura Andrade,,Barra Funda,8966,26
1156010,Vila Tagipuru,,Barra Funda,8966,26
1156020,Rua Umbelino Bueno de Carvalho,,Barra Funda,8966,26
1156030,Rua das Perdizes,,Barra Funda,8966,26
1156040,Largo Padre Péricles,,Barra Funda,8966,26
1156049,Passarela Ítalo Bataliola,,Barra Funda,8966,26
1156050,Avenida Doutor Adolpho Pinto,,Barra Funda,8966,26
1156060,Rua Júlio Gonzalez,,Barra Funda,8966,26
1156080,Rua Deputado Salvador Julianelli,,Barra Funda,8966,26
1156110,Rua Wilfrides Alves de Lima,,Barra Funda,8966,26
1156900,Rua Tagipuru 235,,Barra Funda,8966,26
1156970,Largo Padre Péricles 11 Lojas 2,,Perdizes,8966,26
1189900,Rua José Paulino 226,,Bom Retiro,8966,26
1201000,Rua Barão de Campinas,- lado par,Campos Elíseos,8966,26
1201001,Rua Barão de Campinas,- lado ímpar,Campos Elíseos,8966,26
1201010,Rua Doutor Carvalho de Mendonça,,Campos Elíseos,8966,26
1201020,Rua General Júlio Marcondes Salgado,,Campos Elíseos,8966,26
1201030,Rua Apa,,Campos Elíseos,8966,26
1201040,Rua Pirineus,,Campos Elíseos,8966,26
1201050,Praça Olavo Bilac,,Campos Elíseos,8966,26
1201060,Rua Ana Cintra,,Campos Elíseos,8966,26
1201900,Rua Apa 83,,Campos Elíseos,8966,26
1201902,Rua Barão de Campinas 715,,Campos Elíseos,8966,26
1201903,Praça Olavo Bilac 95,,Campos Elíseos,8966,26
1201904,Rua Apa 165,,Campos Elíseos,8966,26
1202000,Alameda Barão de Limeira,- até 672 - lado par,Campos Elíseos,8966,26
1202001,Alameda Barão de Limeira,- até 671 - lado ímpar,Campos Elíseos,8966,26
1202002,Alameda Barão de Limeira,- de 674 ao fim - lado par,Campos Elíseos,8966,26
1202003,Alameda Barão de Limeira,- de 673 ao fim - lado ímpar,Campos Elíseos,8966,26
1202010,Rua Chácara do Carvalho,,Campos Elíseos,8966,26
1202020,Rua São Martinho,,Campos Elíseos,8966,26
1202030,Rua João Monteiro,,Campos Elíseos,8966,26
1202900,Alameda Barão de Limeira 401/425/454,,Campos Elíseos,8966,26
1202901,Alameda Barão de Limeira 477,,Campos Elíseos,8966,26
1202902,Alameda Barão de Limeira 539,,Campos Elíseos,8966,26
1202903,Alameda Barão de Limeira 1022,,Campos Elíseos,8966,26
1202970,Alameda Barão de Limeira 871,,Campos Elíseos,8966,26
1203000,Rua Conselheiro Nébias,- até 976 - lado par,Campos Elíseos,8966,26
1203001,Rua Conselheiro Nébias,- até 977 - lado ímpar,Campos Elíseos,8966,26
1203002,Rua Conselheiro Nébias,- de 978 ao fim - lado par,Campos Elíseos,8966,26
1203003,Rua Conselheiro Nébias,- de 979 ao fim - lado ímpar,Campos Elíseos,8966,26
